froi1,froi2,overlap,run1,run2,subject
2,1,0.0,orth2,2,068
2,2,0.19827586206896552,orth2,2,068
2,3,0.0,orth2,2,068
2,4,0.0,orth2,2,068
2,5,0.0,orth2,2,068
2,6,0.0,orth2,2,068
2,7,0.0,orth2,2,068
2,8,0.0,orth2,2,068
2,9,0.0,orth2,2,068
2,10,0.0,orth2,2,068
2,11,0.0,orth2,2,068
3,1,0.0,orth2,2,068
3,2,0.0,orth2,2,068
3,3,0.03867403314917127,orth2,2,068
3,4,0.0,orth2,2,068
3,5,0.0,orth2,2,068
3,6,0.0,orth2,2,068
3,7,0.0,orth2,2,068
3,8,0.0,orth2,2,068
3,9,0.0,orth2,2,068
3,10,0.0,orth2,2,068
3,11,0.0,orth2,2,068
4,1,0.0,orth2,2,068
4,2,0.0,orth2,2,068
4,3,0.0,orth2,2,068
4,4,0.208,orth2,2,068
4,5,0.0,orth2,2,068
4,6,0.0,orth2,2,068
4,7,0.0,orth2,2,068
4,8,0.0,orth2,2,068
4,9,0.0,orth2,2,068
4,10,0.0,orth2,2,068
4,11,0.0,orth2,2,068
5,1,0.0,orth2,2,068
5,2,0.0,orth2,2,068
5,3,0.0,orth2,2,068
5,4,0.0,orth2,2,068
5,5,0.0847457627118644,orth2,2,068
5,6,0.0,orth2,2,068
5,7,0.0,orth2,2,068
5,8,0.0,orth2,2,068
5,9,0.0,orth2,2,068
5,10,0.0,orth2,2,068
5,11,0.0,orth2,2,068
6,1,0.0,orth2,2,068
6,2,0.0,orth2,2,068
6,3,0.0,orth2,2,068
6,4,0.0,orth2,2,068
6,5,0.0,orth2,2,068
6,6,0.2755102040816326,orth2,2,068
6,7,0.0,orth2,2,068
6,8,0.0,orth2,2,068
6,9,0.0,orth2,2,068
6,10,0.0,orth2,2,068
6,11,0.0,orth2,2,068
7,1,0.0,orth2,2,068
7,2,0.0,orth2,2,068
7,3,0.0,orth2,2,068
7,4,0.0,orth2,2,068
7,5,0.0,orth2,2,068
7,6,0.0,orth2,2,068
7,7,0.0,orth2,2,068
7,8,0.0,orth2,2,068
7,9,0.0,orth2,2,068
7,10,0.0,orth2,2,068
7,11,0.0,orth2,2,068
8,1,0.0,orth2,2,068
8,2,0.0,orth2,2,068
8,3,0.0,orth2,2,068
8,4,0.0,orth2,2,068
8,5,0.0,orth2,2,068
8,6,0.0,orth2,2,068
8,7,0.0,orth2,2,068
8,8,0.34579439252336447,orth2,2,068
8,9,0.0,orth2,2,068
8,10,0.0,orth2,2,068
8,11,0.0,orth2,2,068
9,1,0.0,orth2,2,068
9,2,0.0,orth2,2,068
9,3,0.0,orth2,2,068
9,4,0.0,orth2,2,068
9,5,0.0,orth2,2,068
9,6,0.0,orth2,2,068
9,7,0.0,orth2,2,068
9,8,0.0,orth2,2,068
9,9,0.0,orth2,2,068
9,10,0.0,orth2,2,068
9,11,0.0,orth2,2,068
10,1,0.0,orth2,2,068
10,2,0.0,orth2,2,068
10,3,0.0,orth2,2,068
10,4,0.0,orth2,2,068
10,5,0.0,orth2,2,068
10,6,0.0,orth2,2,068
10,7,0.0,orth2,2,068
10,8,0.0,orth2,2,068
10,9,0.0,orth2,2,068
10,10,0.017241379310344827,orth2,2,068
10,11,0.0,orth2,2,068
11,1,0.0,orth2,2,068
11,2,0.0,orth2,2,068
11,3,0.0,orth2,2,068
11,4,0.0,orth2,2,068
11,5,0.0,orth2,2,068
11,6,0.0,orth2,2,068
11,7,0.0,orth2,2,068
11,8,0.0,orth2,2,068
11,9,0.0,orth2,2,068
11,10,0.0,orth2,2,068
11,11,0.0,orth2,2,068
1,1,0.0056179775280898875,1,orth1,068
1,2,0.0,1,orth1,068
1,3,0.0,1,orth1,068
1,4,0.0,1,orth1,068
1,5,0.0,1,orth1,068
1,6,0.0,1,orth1,068
1,7,0.0,1,orth1,068
1,8,0.0,1,orth1,068
1,9,0.0,1,orth1,068
1,10,0.0,1,orth1,068
1,11,0.0,1,orth1,068
2,1,0.0,1,orth1,068
2,2,0.19827586206896552,1,orth1,068
2,3,0.0,1,orth1,068
2,4,0.0,1,orth1,068
2,5,0.0,1,orth1,068
2,6,0.0,1,orth1,068
2,7,0.0,1,orth1,068
2,8,0.0,1,orth1,068
2,9,0.0,1,orth1,068
2,10,0.0,1,orth1,068
2,11,0.0,1,orth1,068
3,1,0.0,1,orth1,068
3,2,0.0,1,orth1,068
3,3,0.03867403314917127,1,orth1,068
3,4,0.0,1,orth1,068
3,5,0.0,1,orth1,068
3,6,0.0,1,orth1,068
3,7,0.0,1,orth1,068
3,8,0.0,1,orth1,068
3,9,0.0,1,orth1,068
3,10,0.0,1,orth1,068
3,11,0.0,1,orth1,068
4,1,0.0,1,orth1,068
4,2,0.0,1,orth1,068
4,3,0.0,1,orth1,068
4,4,0.208,1,orth1,068
4,5,0.0,1,orth1,068
4,6,0.0,1,orth1,068
4,7,0.0,1,orth1,068
4,8,0.0,1,orth1,068
4,9,0.0,1,orth1,068
4,10,0.0,1,orth1,068
4,11,0.0,1,orth1,068
5,1,0.0,1,orth1,068
5,2,0.0,1,orth1,068
5,3,0.0,1,orth1,068
5,4,0.0,1,orth1,068
5,5,0.0847457627118644,1,orth1,068
5,6,0.0,1,orth1,068
5,7,0.0,1,orth1,068
5,8,0.0,1,orth1,068
5,9,0.0,1,orth1,068
5,10,0.0,1,orth1,068
5,11,0.0,1,orth1,068
6,1,0.0,1,orth1,068
6,2,0.0,1,orth1,068
6,3,0.0,1,orth1,068
6,4,0.0,1,orth1,068
6,5,0.0,1,orth1,068
6,6,0.2755102040816326,1,orth1,068
6,7,0.0,1,orth1,068
6,8,0.0,1,orth1,068
6,9,0.0,1,orth1,068
6,10,0.0,1,orth1,068
6,11,0.0,1,orth1,068
7,1,0.0,1,orth1,068
7,2,0.0,1,orth1,068
7,3,0.0,1,orth1,068
7,4,0.0,1,orth1,068
7,5,0.0,1,orth1,068
7,6,0.0,1,orth1,068
7,7,0.0,1,orth1,068
7,8,0.0,1,orth1,068
7,9,0.0,1,orth1,068
7,10,0.0,1,orth1,068
7,11,0.0,1,orth1,068
8,1,0.0,1,orth1,068
8,2,0.0,1,orth1,068
8,3,0.0,1,orth1,068
8,4,0.0,1,orth1,068
8,5,0.0,1,orth1,068
8,6,0.0,1,orth1,068
8,7,0.0,1,orth1,068
8,8,0.34579439252336447,1,orth1,068
8,9,0.0,1,orth1,068
8,10,0.0,1,orth1,068
8,11,0.0,1,orth1,068
9,1,0.0,1,orth1,068
9,2,0.0,1,orth1,068
9,3,0.0,1,orth1,068
9,4,0.0,1,orth1,068
9,5,0.0,1,orth1,068
9,6,0.0,1,orth1,068
9,7,0.0,1,orth1,068
9,8,0.0,1,orth1,068
9,9,0.0,1,orth1,068
9,10,0.0,1,orth1,068
9,11,0.0,1,orth1,068
10,1,0.0,1,orth1,068
10,2,0.0,1,orth1,068
10,3,0.0,1,orth1,068
10,4,0.0,1,orth1,068
10,5,0.0,1,orth1,068
10,6,0.0,1,orth1,068
10,7,0.0,1,orth1,068
10,8,0.0,1,orth1,068
10,9,0.0,1,orth1,068
10,10,0.017241379310344827,1,orth1,068
10,11,0.0,1,orth1,068
11,1,0.0,1,orth1,068
11,2,0.0,1,orth1,068
11,3,0.0,1,orth1,068
11,4,0.0,1,orth1,068
11,5,0.0,1,orth1,068
11,6,0.0,1,orth1,068
11,7,0.0,1,orth1,068
11,8,0.0,1,orth1,068
11,9,0.0,1,orth1,068
11,10,0.0,1,orth1,068
11,11,0.0,1,orth1,068
1,1,0.4044943820224719,2,orth2,068
1,2,0.0,2,orth2,068
1,3,0.0,2,orth2,068
1,4,0.0,2,orth2,068
1,5,0.0,2,orth2,068
1,6,0.0,2,orth2,068
1,7,0.0,2,orth2,068
1,8,0.0,2,orth2,068
1,9,0.0,2,orth2,068
1,10,0.0,2,orth2,068
1,11,0.0,2,orth2,068
2,1,0.0,2,orth2,068
2,2,0.20689655172413793,2,orth2,068
2,3,0.0,2,orth2,068
2,4,0.0,2,orth2,068
2,5,0.0,2,orth2,068
2,6,0.0,2,orth2,068
2,7,0.0,2,orth2,068
2,8,0.0,2,orth2,068
2,9,0.0,2,orth2,068
2,10,0.0,2,orth2,068
2,11,0.0,2,orth2,068
3,1,0.0,2,orth2,068
3,2,0.0,2,orth2,068
3,3,0.3149171270718232,2,orth2,068
3,4,0.0,2,orth2,068
3,5,0.0,2,orth2,068
3,6,0.0,2,orth2,068
3,7,0.0,2,orth2,068
3,8,0.0,2,orth2,068
3,9,0.0,2,orth2,068
3,10,0.0,2,orth2,068
3,11,0.0,2,orth2,068
4,1,0.0,2,orth2,068
4,2,0.0,2,orth2,068
4,3,0.0,2,orth2,068
4,4,0.48,2,orth2,068
4,5,0.0,2,orth2,068
4,6,0.0,2,orth2,068
4,7,0.0,2,orth2,068
4,8,0.0,2,orth2,068
4,9,0.0,2,orth2,068
4,10,0.0,2,orth2,068
4,11,0.0,2,orth2,068
5,1,0.0,2,orth2,068
5,2,0.0,2,orth2,068
5,3,0.0,2,orth2,068
5,4,0.0,2,orth2,068
5,5,0.03389830508474576,2,orth2,068
5,6,0.0,2,orth2,068
5,7,0.0,2,orth2,068
5,8,0.0,2,orth2,068
5,9,0.0,2,orth2,068
5,10,0.0,2,orth2,068
5,11,0.0,2,orth2,068
6,1,0.0,2,orth2,068
6,2,0.0,2,orth2,068
6,3,0.0,2,orth2,068
6,4,0.0,2,orth2,068
6,5,0.0,2,orth2,068
6,6,0.35714285714285715,2,orth2,068
6,7,0.0,2,orth2,068
6,8,0.0,2,orth2,068
6,9,0.0,2,orth2,068
6,10,0.0,2,orth2,068
6,11,0.0,2,orth2,068
7,1,0.0,2,orth2,068
7,2,0.0,2,orth2,068
7,3,0.0,2,orth2,068
7,4,0.0,2,orth2,068
7,5,0.0,2,orth2,068
7,6,0.0,2,orth2,068
7,7,0.391304347826087,2,orth2,068
7,8,0.0,2,orth2,068
7,9,0.0,2,orth2,068
7,10,0.0,2,orth2,068
7,11,0.0,2,orth2,068
8,1,0.0,2,orth2,068
8,2,0.0,2,orth2,068
8,3,0.0,2,orth2,068
8,4,0.0,2,orth2,068
8,5,0.0,2,orth2,068
8,6,0.0,2,orth2,068
8,7,0.0,2,orth2,068
8,8,0.35514018691588783,2,orth2,068
8,9,0.0,2,orth2,068
8,10,0.0,2,orth2,068
8,11,0.0,2,orth2,068
9,1,0.0,2,orth2,068
9,2,0.0,2,orth2,068
9,3,0.0,2,orth2,068
9,4,0.0,2,orth2,068
9,5,0.0,2,orth2,068
9,6,0.0,2,orth2,068
9,7,0.0,2,orth2,068
9,8,0.0,2,orth2,068
9,9,0.49230769230769234,2,orth2,068
9,10,0.0,2,orth2,068
9,11,0.0,2,orth2,068
10,1,0.0,2,orth2,068
10,2,0.0,2,orth2,068
10,3,0.0,2,orth2,068
10,4,0.0,2,orth2,068
10,5,0.0,2,orth2,068
10,6,0.0,2,orth2,068
10,7,0.0,2,orth2,068
10,8,0.0,2,orth2,068
10,9,0.0,2,orth2,068
10,10,0.06896551724137931,2,orth2,068
10,11,0.0,2,orth2,068
11,1,0.0,2,orth2,068
11,2,0.0,2,orth2,068
11,3,0.0,2,orth2,068
11,4,0.0,2,orth2,068
11,5,0.0,2,orth2,068
11,6,0.0,2,orth2,068
11,7,0.0,2,orth2,068
11,8,0.0,2,orth2,068
11,9,0.0,2,orth2,068
11,10,0.0,2,orth2,068
11,11,0.34545454545454546,2,orth2,068
1,1,0.09550561797752809,orth1,1,019
1,2,0.0,orth1,1,019
1,3,0.0,orth1,1,019
1,4,0.0,orth1,1,019
1,5,0.0,orth1,1,019
1,6,0.0,orth1,1,019
1,7,0.0,orth1,1,019
1,8,0.0,orth1,1,019
1,9,0.0,orth1,1,019
1,10,0.0,orth1,1,019
1,11,0.0,orth1,1,019
2,1,0.0,orth1,1,019
2,2,0.017241379310344827,orth1,1,019
2,3,0.0,orth1,1,019
2,4,0.0,orth1,1,019
2,5,0.0,orth1,1,019
2,6,0.0,orth1,1,019
2,7,0.0,orth1,1,019
2,8,0.0,orth1,1,019
2,9,0.0,orth1,1,019
2,10,0.0,orth1,1,019
2,11,0.0,orth1,1,019
3,1,0.0,orth1,1,019
3,2,0.0,orth1,1,019
3,3,0.09392265193370165,orth1,1,019
3,4,0.0,orth1,1,019
3,5,0.0,orth1,1,019
3,6,0.0,orth1,1,019
3,7,0.0,orth1,1,019
3,8,0.0,orth1,1,019
3,9,0.0,orth1,1,019
3,10,0.0,orth1,1,019
3,11,0.0,orth1,1,019
4,1,0.0,orth1,1,019
4,2,0.0,orth1,1,019
4,3,0.0,orth1,1,019
4,4,0.048,orth1,1,019
4,5,0.0,orth1,1,019
4,6,0.0,orth1,1,019
4,7,0.0,orth1,1,019
4,8,0.0,orth1,1,019
4,9,0.0,orth1,1,019
4,10,0.0,orth1,1,019
4,11,0.0,orth1,1,019
5,1,0.0,orth1,1,019
5,2,0.0,orth1,1,019
5,3,0.0,orth1,1,019
5,4,0.0,orth1,1,019
5,5,0.00847457627118644,orth1,1,019
5,6,0.0,orth1,1,019
5,7,0.0,orth1,1,019
5,8,0.0,orth1,1,019
5,9,0.0,orth1,1,019
5,10,0.0,orth1,1,019
5,11,0.0,orth1,1,019
6,1,0.0,orth1,1,019
6,2,0.0,orth1,1,019
6,3,0.0,orth1,1,019
6,4,0.0,orth1,1,019
6,5,0.0,orth1,1,019
6,6,0.3163265306122449,orth1,1,019
6,7,0.0,orth1,1,019
6,8,0.0,orth1,1,019
6,9,0.0,orth1,1,019
6,10,0.0,orth1,1,019
6,11,0.0,orth1,1,019
7,1,0.0,orth1,1,019
7,2,0.0,orth1,1,019
7,3,0.0,orth1,1,019
7,4,0.0,orth1,1,019
7,5,0.0,orth1,1,019
7,6,0.0,orth1,1,019
7,7,0.021739130434782608,orth1,1,019
7,8,0.0,orth1,1,019
7,9,0.0,orth1,1,019
7,10,0.0,orth1,1,019
7,11,0.0,orth1,1,019
8,1,0.0,orth1,1,019
8,2,0.0,orth1,1,019
8,3,0.0,orth1,1,019
8,4,0.0,orth1,1,019
8,5,0.0,orth1,1,019
8,6,0.0,orth1,1,019
8,7,0.0,orth1,1,019
8,8,0.009345794392523364,orth1,1,019
8,9,0.0,orth1,1,019
8,10,0.0,orth1,1,019
8,11,0.0,orth1,1,019
9,1,0.0,orth1,1,019
9,2,0.0,orth1,1,019
9,3,0.0,orth1,1,019
9,4,0.0,orth1,1,019
9,5,0.0,orth1,1,019
9,6,0.0,orth1,1,019
9,7,0.0,orth1,1,019
9,8,0.0,orth1,1,019
9,9,0.16923076923076924,orth1,1,019
9,10,0.0,orth1,1,019
9,11,0.0,orth1,1,019
10,1,0.0,orth1,1,019
10,2,0.0,orth1,1,019
10,3,0.0,orth1,1,019
10,4,0.0,orth1,1,019
10,5,0.0,orth1,1,019
10,6,0.0,orth1,1,019
10,7,0.0,orth1,1,019
10,8,0.0,orth1,1,019
10,9,0.0,orth1,1,019
10,10,0.1206896551724138,orth1,1,019
10,11,0.0,orth1,1,019
11,1,0.0,orth1,1,019
11,2,0.0,orth1,1,019
11,3,0.0,orth1,1,019
11,4,0.0,orth1,1,019
11,5,0.0,orth1,1,019
11,6,0.0,orth1,1,019
11,7,0.0,orth1,1,019
11,8,0.0,orth1,1,019
11,9,0.0,orth1,1,019
11,10,0.0,orth1,1,019
11,11,0.0,orth1,1,019
1,1,0.08426966292134831,orth2,2,019
1,2,0.0,orth2,2,019
1,3,0.0,orth2,2,019
1,4,0.0,orth2,2,019
1,5,0.0,orth2,2,019
1,6,0.0,orth2,2,019
1,7,0.0,orth2,2,019
1,8,0.0,orth2,2,019
1,9,0.0,orth2,2,019
1,10,0.0,orth2,2,019
1,11,0.0,orth2,2,019
2,1,0.0,orth2,2,019
2,2,0.16379310344827586,orth2,2,019
2,3,0.0,orth2,2,019
2,4,0.0,orth2,2,019
2,5,0.0,orth2,2,019
2,6,0.0,orth2,2,019
2,7,0.0,orth2,2,019
2,8,0.0,orth2,2,019
2,9,0.0,orth2,2,019
2,10,0.0,orth2,2,019
2,11,0.0,orth2,2,019
3,1,0.0,orth2,2,019
3,2,0.0,orth2,2,019
3,3,0.20994475138121546,orth2,2,019
3,4,0.0,orth2,2,019
3,5,0.0,orth2,2,019
3,6,0.0,orth2,2,019
3,7,0.0,orth2,2,019
3,8,0.0,orth2,2,019
3,9,0.0,orth2,2,019
3,10,0.0,orth2,2,019
3,11,0.0,orth2,2,019
4,1,0.0,orth2,2,019
4,2,0.0,orth2,2,019
4,3,0.0,orth2,2,019
4,4,0.0,orth2,2,019
4,5,0.0,orth2,2,019
4,6,0.0,orth2,2,019
4,7,0.0,orth2,2,019
4,8,0.0,orth2,2,019
4,9,0.0,orth2,2,019
4,10,0.0,orth2,2,019
4,11,0.0,orth2,2,019
5,1,0.0,orth2,2,019
5,2,0.0,orth2,2,019
5,3,0.0,orth2,2,019
5,4,0.0,orth2,2,019
5,5,0.11864406779661017,orth2,2,019
5,6,0.0,orth2,2,019
5,7,0.0,orth2,2,019
5,8,0.0,orth2,2,019
5,9,0.0,orth2,2,019
5,10,0.0,orth2,2,019
5,11,0.0,orth2,2,019
6,1,0.0,orth2,2,019
6,2,0.0,orth2,2,019
6,3,0.0,orth2,2,019
6,4,0.0,orth2,2,019
6,5,0.0,orth2,2,019
6,6,0.02040816326530612,orth2,2,019
6,7,0.0,orth2,2,019
6,8,0.0,orth2,2,019
6,9,0.0,orth2,2,019
6,10,0.0,orth2,2,019
6,11,0.0,orth2,2,019
7,1,0.0,orth2,2,019
7,2,0.0,orth2,2,019
7,3,0.0,orth2,2,019
7,4,0.0,orth2,2,019
7,5,0.0,orth2,2,019
7,6,0.0,orth2,2,019
7,7,0.043478260869565216,orth2,2,019
7,8,0.0,orth2,2,019
7,9,0.0,orth2,2,019
7,10,0.0,orth2,2,019
7,11,0.0,orth2,2,019
8,1,0.0,orth2,2,019
8,2,0.0,orth2,2,019
8,3,0.0,orth2,2,019
8,4,0.0,orth2,2,019
8,5,0.0,orth2,2,019
8,6,0.0,orth2,2,019
8,7,0.0,orth2,2,019
8,8,0.037383177570093455,orth2,2,019
8,9,0.0,orth2,2,019
8,10,0.0,orth2,2,019
8,11,0.0,orth2,2,019
9,1,0.0,orth2,2,019
9,2,0.0,orth2,2,019
9,3,0.0,orth2,2,019
9,4,0.0,orth2,2,019
9,5,0.0,orth2,2,019
9,6,0.0,orth2,2,019
9,7,0.0,orth2,2,019
9,8,0.0,orth2,2,019
9,9,0.0,orth2,2,019
9,10,0.0,orth2,2,019
9,11,0.0,orth2,2,019
10,1,0.0,orth2,2,019
10,2,0.0,orth2,2,019
10,3,0.0,orth2,2,019
10,4,0.0,orth2,2,019
10,5,0.0,orth2,2,019
10,6,0.0,orth2,2,019
10,7,0.0,orth2,2,019
10,8,0.0,orth2,2,019
10,9,0.0,orth2,2,019
10,10,0.1724137931034483,orth2,2,019
10,11,0.0,orth2,2,019
11,1,0.0,orth2,2,019
11,2,0.0,orth2,2,019
11,3,0.0,orth2,2,019
11,4,0.0,orth2,2,019
11,5,0.0,orth2,2,019
11,6,0.0,orth2,2,019
11,7,0.0,orth2,2,019
11,8,0.0,orth2,2,019
11,9,0.0,orth2,2,019
11,10,0.0,orth2,2,019
11,11,0.0,orth2,2,019
1,1,0.08426966292134831,1,orth1,019
1,2,0.0,1,orth1,019
1,3,0.0,1,orth1,019
1,4,0.0,1,orth1,019
1,5,0.0,1,orth1,019
1,6,0.0,1,orth1,019
1,7,0.0,1,orth1,019
1,8,0.0,1,orth1,019
1,9,0.0,1,orth1,019
1,10,0.0,1,orth1,019
1,11,0.0,1,orth1,019
2,1,0.0,1,orth1,019
2,2,0.16379310344827586,1,orth1,019
2,3,0.0,1,orth1,019
2,4,0.0,1,orth1,019
2,5,0.0,1,orth1,019
2,6,0.0,1,orth1,019
2,7,0.0,1,orth1,019
2,8,0.0,1,orth1,019
2,9,0.0,1,orth1,019
2,10,0.0,1,orth1,019
2,11,0.0,1,orth1,019
3,1,0.0,1,orth1,019
3,2,0.0,1,orth1,019
3,3,0.20994475138121546,1,orth1,019
3,4,0.0,1,orth1,019
3,5,0.0,1,orth1,019
3,6,0.0,1,orth1,019
3,7,0.0,1,orth1,019
3,8,0.0,1,orth1,019
3,9,0.0,1,orth1,019
3,10,0.0,1,orth1,019
3,11,0.0,1,orth1,019
4,1,0.0,1,orth1,019
4,2,0.0,1,orth1,019
4,3,0.0,1,orth1,019
4,4,0.0,1,orth1,019
4,5,0.0,1,orth1,019
4,6,0.0,1,orth1,019
4,7,0.0,1,orth1,019
4,8,0.0,1,orth1,019
4,9,0.0,1,orth1,019
4,10,0.0,1,orth1,019
4,11,0.0,1,orth1,019
5,1,0.0,1,orth1,019
5,2,0.0,1,orth1,019
5,3,0.0,1,orth1,019
5,4,0.0,1,orth1,019
5,5,0.11864406779661017,1,orth1,019
5,6,0.0,1,orth1,019
5,7,0.0,1,orth1,019
5,8,0.0,1,orth1,019
5,9,0.0,1,orth1,019
5,10,0.0,1,orth1,019
5,11,0.0,1,orth1,019
6,1,0.0,1,orth1,019
6,2,0.0,1,orth1,019
6,3,0.0,1,orth1,019
6,4,0.0,1,orth1,019
6,5,0.0,1,orth1,019
6,6,0.02040816326530612,1,orth1,019
6,7,0.0,1,orth1,019
6,8,0.0,1,orth1,019
6,9,0.0,1,orth1,019
6,10,0.0,1,orth1,019
6,11,0.0,1,orth1,019
7,1,0.0,1,orth1,019
7,2,0.0,1,orth1,019
7,3,0.0,1,orth1,019
7,4,0.0,1,orth1,019
7,5,0.0,1,orth1,019
7,6,0.0,1,orth1,019
7,7,0.043478260869565216,1,orth1,019
7,8,0.0,1,orth1,019
7,9,0.0,1,orth1,019
7,10,0.0,1,orth1,019
7,11,0.0,1,orth1,019
8,1,0.0,1,orth1,019
8,2,0.0,1,orth1,019
8,3,0.0,1,orth1,019
8,4,0.0,1,orth1,019
8,5,0.0,1,orth1,019
8,6,0.0,1,orth1,019
8,7,0.0,1,orth1,019
8,8,0.037383177570093455,1,orth1,019
8,9,0.0,1,orth1,019
8,10,0.0,1,orth1,019
8,11,0.0,1,orth1,019
9,1,0.0,1,orth1,019
9,2,0.0,1,orth1,019
9,3,0.0,1,orth1,019
9,4,0.0,1,orth1,019
9,5,0.0,1,orth1,019
9,6,0.0,1,orth1,019
9,7,0.0,1,orth1,019
9,8,0.0,1,orth1,019
9,9,0.0,1,orth1,019
9,10,0.0,1,orth1,019
9,11,0.0,1,orth1,019
10,1,0.0,1,orth1,019
10,2,0.0,1,orth1,019
10,3,0.0,1,orth1,019
10,4,0.0,1,orth1,019
10,5,0.0,1,orth1,019
10,6,0.0,1,orth1,019
10,7,0.0,1,orth1,019
10,8,0.0,1,orth1,019
10,9,0.0,1,orth1,019
10,10,0.1724137931034483,1,orth1,019
10,11,0.0,1,orth1,019
11,1,0.0,1,orth1,019
11,2,0.0,1,orth1,019
11,3,0.0,1,orth1,019
11,4,0.0,1,orth1,019
11,5,0.0,1,orth1,019
11,6,0.0,1,orth1,019
11,7,0.0,1,orth1,019
11,8,0.0,1,orth1,019
11,9,0.0,1,orth1,019
11,10,0.0,1,orth1,019
11,11,0.0,1,orth1,019
1,1,0.09550561797752809,2,orth2,019
1,2,0.0,2,orth2,019
1,3,0.0,2,orth2,019
1,4,0.0,2,orth2,019
1,5,0.0,2,orth2,019
1,6,0.0,2,orth2,019
1,7,0.0,2,orth2,019
1,8,0.0,2,orth2,019
1,9,0.0,2,orth2,019
1,10,0.0,2,orth2,019
1,11,0.0,2,orth2,019
2,1,0.0,2,orth2,019
2,2,0.017241379310344827,2,orth2,019
2,3,0.0,2,orth2,019
2,4,0.0,2,orth2,019
2,5,0.0,2,orth2,019
2,6,0.0,2,orth2,019
2,7,0.0,2,orth2,019
2,8,0.0,2,orth2,019
2,9,0.0,2,orth2,019
2,10,0.0,2,orth2,019
2,11,0.0,2,orth2,019
3,1,0.0,2,orth2,019
3,2,0.0,2,orth2,019
3,3,0.09392265193370165,2,orth2,019
3,4,0.0,2,orth2,019
3,5,0.0,2,orth2,019
3,6,0.0,2,orth2,019
3,7,0.0,2,orth2,019
3,8,0.0,2,orth2,019
3,9,0.0,2,orth2,019
3,10,0.0,2,orth2,019
3,11,0.0,2,orth2,019
4,1,0.0,2,orth2,019
4,2,0.0,2,orth2,019
4,3,0.0,2,orth2,019
4,4,0.048,2,orth2,019
4,5,0.0,2,orth2,019
4,6,0.0,2,orth2,019
4,7,0.0,2,orth2,019
4,8,0.0,2,orth2,019
4,9,0.0,2,orth2,019
4,10,0.0,2,orth2,019
4,11,0.0,2,orth2,019
5,1,0.0,2,orth2,019
5,2,0.0,2,orth2,019
5,3,0.0,2,orth2,019
5,4,0.0,2,orth2,019
5,5,0.00847457627118644,2,orth2,019
5,6,0.0,2,orth2,019
5,7,0.0,2,orth2,019
5,8,0.0,2,orth2,019
5,9,0.0,2,orth2,019
5,10,0.0,2,orth2,019
5,11,0.0,2,orth2,019
6,1,0.0,2,orth2,019
6,2,0.0,2,orth2,019
6,3,0.0,2,orth2,019
6,4,0.0,2,orth2,019
6,5,0.0,2,orth2,019
6,6,0.3163265306122449,2,orth2,019
6,7,0.0,2,orth2,019
6,8,0.0,2,orth2,019
6,9,0.0,2,orth2,019
6,10,0.0,2,orth2,019
6,11,0.0,2,orth2,019
7,1,0.0,2,orth2,019
7,2,0.0,2,orth2,019
7,3,0.0,2,orth2,019
7,4,0.0,2,orth2,019
7,5,0.0,2,orth2,019
7,6,0.0,2,orth2,019
7,7,0.021739130434782608,2,orth2,019
7,8,0.0,2,orth2,019
7,9,0.0,2,orth2,019
7,10,0.0,2,orth2,019
7,11,0.0,2,orth2,019
8,1,0.0,2,orth2,019
8,2,0.0,2,orth2,019
8,3,0.0,2,orth2,019
8,4,0.0,2,orth2,019
8,5,0.0,2,orth2,019
8,6,0.0,2,orth2,019
8,7,0.0,2,orth2,019
8,8,0.009345794392523364,2,orth2,019
8,9,0.0,2,orth2,019
8,10,0.0,2,orth2,019
8,11,0.0,2,orth2,019
9,1,0.0,2,orth2,019
9,2,0.0,2,orth2,019
9,3,0.0,2,orth2,019
9,4,0.0,2,orth2,019
9,5,0.0,2,orth2,019
9,6,0.0,2,orth2,019
9,7,0.0,2,orth2,019
9,8,0.0,2,orth2,019
9,9,0.16923076923076924,2,orth2,019
9,10,0.0,2,orth2,019
9,11,0.0,2,orth2,019
10,1,0.0,2,orth2,019
10,2,0.0,2,orth2,019
10,3,0.0,2,orth2,019
10,4,0.0,2,orth2,019
10,5,0.0,2,orth2,019
10,6,0.0,2,orth2,019
10,7,0.0,2,orth2,019
10,8,0.0,2,orth2,019
10,9,0.0,2,orth2,019
10,10,0.1206896551724138,2,orth2,019
10,11,0.0,2,orth2,019
11,1,0.0,2,orth2,019
11,2,0.0,2,orth2,019
11,3,0.0,2,orth2,019
11,4,0.0,2,orth2,019
11,5,0.0,2,orth2,019
11,6,0.0,2,orth2,019
11,7,0.0,2,orth2,019
11,8,0.0,2,orth2,019
11,9,0.0,2,orth2,019
11,10,0.0,2,orth2,019
11,11,0.0,2,orth2,019
1,1,0.23595505617977527,orth1,1,070
1,2,0.0,orth1,1,070
1,3,0.0,orth1,1,070
1,4,0.0,orth1,1,070
1,5,0.0,orth1,1,070
1,6,0.0,orth1,1,070
1,7,0.0,orth1,1,070
1,8,0.0,orth1,1,070
1,9,0.0,orth1,1,070
1,10,0.0,orth1,1,070
1,11,0.0,orth1,1,070
2,1,0.0,orth1,1,070
2,2,0.25862068965517243,orth1,1,070
2,3,0.0,orth1,1,070
2,4,0.0,orth1,1,070
2,5,0.0,orth1,1,070
2,6,0.0,orth1,1,070
2,7,0.0,orth1,1,070
2,8,0.0,orth1,1,070
